image_path,person_id,score,xmin,ymin,xmax,ymax
../archive/frames/frames/seq_000314.jpg,Person5,0.5440984,0.5681894,0.520936,0.6580118,0.64501536
../archive/frames/frames/seq_000314.jpg,Person6,0.5121842,0.22306381,0.7421272,0.2885081,0.99223465
../archive/frames/frames/seq_000314.jpg,Person7,0.5079942,0.39219862,0.7618654,0.4562322,0.99740195
../archive/frames/frames/seq_000314.jpg,Person8,0.46457595,0.33904713,0.78023857,0.39669794,0.97673047
../archive/frames/frames/seq_000314.jpg,Person9,0.45803785,0.6460891,0.11411965,0.67763317,0.22618887
../archive/frames/frames/seq_000314.jpg,Person10,0.45607722,0.2675666,0.7534725,0.33410522,0.99411744
../archive/frames/frames/seq_000314.jpg,Person11,0.45051432,0.19692668,0.20637593,0.24027637,0.34987605
../archive/frames/frames/seq_000314.jpg,Person12,0.41915452,0.734693,0.16129702,0.76917213,0.30518833
../archive/frames/frames/seq_000314.jpg,Person13,0.38775006,0.51989734,0.51024866,0.5914577,0.6833637
../archive/frames/frames/seq_000314.jpg,Person14,0.3579891,0.2261976,0.11947527,0.2652286,0.25955778
../archive/frames/frames/seq_000314.jpg,Person15,0.35189605,0.52990085,0.4915852,0.65181977,0.65847147
../archive/frames/frames/seq_000314.jpg,Person16,0.29721934,0.8071484,0.31502184,0.8617311,0.45380673
../archive/frames/frames/seq_000315.jpg,Person1,0.8401465,0.64053655,0.7627112,0.7406088,0.99804705
../archive/frames/frames/seq_000315.jpg,Person2,0.81362706,0.18883945,0.48033828,0.25874287,0.72959304
../archive/frames/frames/seq_000315.jpg,Person3,0.77150404,0.12101009,0.5559724,0.18271837,0.7731167
../archive/frames/frames/seq_000315.jpg,Person4,0.68501407,0.05586671,0.55439436,0.124986716,0.7700972
../archive/frames/frames/seq_000315.jpg,Person5,0.62360615,0.47478256,0.51164603,0.5428184,0.6984931
../archive/frames/frames/seq_000315.jpg,Person6,0.51817375,0.33329234,0.17271465,0.37459633,0.33122507
../archive/frames/frames/seq_000315.jpg,Person7,0.5157935,0.2821864,0.73495215,0.3627563,0.99533224
../archive/frames/frames/seq_000315.jpg,Person8,0.5144844,0.5464604,0.48896846,0.65663135,0.657277
../archive/frames/frames/seq_000315.jpg,Person9,0.5141093,0.22798586,0.24761626,0.27362132,0.3925299
../archive/frames/frames/seq_000315.jpg,Person10,0.47283977,0.3590796,0.77038926,0.43563992,0.9964177
../archive/frames/frames/seq_000315.jpg,Person11,0.47197756,0.28679553,0.17450516,0.32252428,0.31144422
../archive/frames/frames/seq_000315.jpg,Person12,0.4279323,0.7790151,0.28686458,0.8193477,0.4593978
../archive/frames/frames/seq_000315.jpg,Person13,0.40948546,0.22019884,0.73416847,0.30066124,0.9980813
../archive/frames/frames/seq_000315.jpg,Person14,0.4073517,0.8060896,0.29226884,0.85051686,0.4616689
../archive/frames/frames/seq_000315.jpg,Person15,0.370705,0.27212286,0.17727749,0.3103903,0.3050773
../archive/frames/frames/seq_000315.jpg,Person16,0.33696583,0.21173312,0.1831542,0.24962305,0.28695998
../archive/frames/frames/seq_000315.jpg,Person17,0.3365032,0.5171207,0.51015997,0.59196115,0.6802241
../archive/frames/frames/seq_000315.jpg,Person18,0.33458272,0.067945115,0.44047555,0.12610078,0.6060115
../archive/frames/frames/seq_000315.jpg,Person19,0.32199666,0.36622053,0.48582506,0.42188787,0.55305934
../archive/frames/frames/seq_000315.jpg,Person20,0.3132143,0.3708067,0.17594406,0.41533297,0.33447453
../archive/frames/frames/seq_000315.jpg,Person21,0.30413026,0.033084136,0.46514282,0.12726988,0.7542524
../archive/frames/frames/seq_000315.jpg,Person22,0.2776452,0.0012550056,0.45496354,0.10002043,0.67830986
../archive/frames/frames/seq_000315.jpg,Person23,0.27422133,0.6333009,0.16493799,0.6693386,0.27362448
../archive/frames/frames/seq_000315.jpg,Person24,0.27243128,0.6414891,0.1744992,0.68401474,0.28054672
../archive/frames/frames/seq_000315.jpg,Person25,0.25289026,0.26476738,0.19201186,0.29356638,0.29914582
../archive/frames/frames/seq_000316.jpg,Person1,0.83236104,0.270178,0.37886247,0.33608726,0.5700936
../archive/frames/frames/seq_000316.jpg,Person2,0.7005525,0.222519,0.4506536,0.2793123,0.6434802
../archive/frames/frames/seq_000316.jpg,Person3,0.6836631,0.47446936,0.5122561,0.54491335,0.70084375
../archive/frames/frames/seq_000316.jpg,Person4,0.57516193,0.5415969,0.48240262,0.6572492,0.65782815
../archive/frames/frames/seq_000316.jpg,Person5,0.5735683,0.28445834,0.7251768,0.36522162,1.0
../archive/frames/frames/seq_000316.jpg,Person6,0.55422914,0.17870589,0.44449455,0.22661225,0.65244186
../archive/frames/frames/seq_000316.jpg,Person7,0.5161894,0.22225115,0.7301976,0.2981743,0.9983737
../archive/frames/frames/seq_000316.jpg,Person8,0.4981199,0.21303025,0.21178496,0.25838667,0.3979956
../archive/frames/frames/seq_000316.jpg,Person9,0.49336872,0.32459885,0.19554949,0.37000865,0.3603233
../archive/frames/frames/seq_000316.jpg,Person10,0.45522937,0.35953623,0.7742571,0.4399824,0.9953856
../archive/frames/frames/seq_000316.jpg,Person11,0.433773,0.70872754,0.19115393,0.75066847,0.330082
../archive/frames/frames/seq_000316.jpg,Person12,0.35491532,0.50010425,0.5075737,0.58263975,0.69701093
../archive/frames/frames/seq_000316.jpg,Person13,0.32978803,0.36914635,0.22887902,0.40609008,0.3672356
../archive/frames/frames/seq_000316.jpg,Person14,0.32729796,0.6330003,0.14121848,0.6667059,0.27721235
../archive/frames/frames/seq_000316.jpg,Person15,0.32406288,0.17918804,0.31289667,0.23332837,0.48131976
../archive/frames/frames/seq_000316.jpg,Person16,0.30745482,0.6628507,0.15012777,0.69157046,0.2757332
../archive/frames/frames/seq_000316.jpg,Person17,0.2780837,0.79598695,0.24528132,0.8454966,0.4165566
../archive/frames/frames/seq_000316.jpg,Person18,0.26742047,0.2588945,0.19191298,0.29034448,0.328623
../archive/frames/frames/seq_000317.jpg,Person1,0.7029237,0.3129122,0.3536249,0.3758405,0.55543774
../archive/frames/frames/seq_000317.jpg,Person2,0.6814864,0.22003578,0.4044182,0.2730049,0.59696996
../archive/frames/frames/seq_000317.jpg,Person3,0.66573083,0.47453067,0.51233196,0.5421989,0.69966763
../archive/frames/frames/seq_000317.jpg,Person4,0.62804914,0.2688374,0.4112278,0.33461136,0.57255644
../archive/frames/frames/seq_000317.jpg,Person5,0.6164605,0.22202267,0.7313833,0.29826868,0.9970338
../archive/frames/frames/seq_000317.jpg,Person6,0.5656116,0.5455123,0.48094162,0.6573763,0.6579989
../archive/frames/frames/seq_000317.jpg,Person7,0.5296405,0.32292232,0.2073507,0.3650075,0.36542186
../archive/frames/frames/seq_000317.jpg,Person8,0.52184224,0.0,0.5159078,0.04695773,0.7277953
../archive/frames/frames/seq_000317.jpg,Person9,0.4851475,0.7245864,0.21105419,0.7636903,0.3555668
../archive/frames/frames/seq_000317.jpg,Person10,0.47221848,0.3555826,0.7700937,0.43972182,0.9933455
../archive/frames/frames/seq_000317.jpg,Person11,0.45804086,0.28893632,0.73202455,0.3632486,0.9963374
../archive/frames/frames/seq_000317.jpg,Person12,0.44034383,0.6796921,0.16912386,0.7084605,0.29869887
../archive/frames/frames/seq_000317.jpg,Person13,0.41251427,0.3651724,0.20903191,0.4124726,0.37890217
../archive/frames/frames/seq_000317.jpg,Person14,0.36775765,0.81859094,0.27696463,0.8633519,0.46410286
../archive/frames/frames/seq_000317.jpg,Person15,0.35792616,0.51851547,0.5055058,0.5876968,0.68413085
../archive/frames/frames/seq_000317.jpg,Person16,0.35572648,0.26137525,0.19695917,0.30466413,0.35474664
../archive/frames/frames/seq_000317.jpg,Person17,0.3381024,0.19320777,0.22934596,0.2669265,0.41257972
../archive/frames/frames/seq_000317.jpg,Person18,0.31447017,0.6487368,0.15646586,0.68314,0.29161128
../archive/frames/frames/seq_000317.jpg,Person19,0.30961677,0.79207474,0.21727586,0.82732934,0.3447073
../archive/frames/frames/seq_000317.jpg,Person20,0.30626374,0.26328677,0.13743983,0.32427222,0.35057816
../archive/frames/frames/seq_000317.jpg,Person21,0.30426148,0.2524188,0.72627485,0.3404918,1.0
../archive/frames/frames/seq_000317.jpg,Person22,0.29877555,0.6463299,0.21540116,0.68454456,0.31057668
../archive/frames/frames/seq_000317.jpg,Person23,0.27989638,0.5820111,0.5209684,0.6595715,0.64708185
../archive/frames/frames/seq_000317.jpg,Person24,0.25444424,0.07595597,0.25976536,0.1207962,0.44995362
../archive/frames/frames/seq_000318.jpg,Person1,0.8279108,0.7117202,0.77407473,0.8140482,0.9987768
../archive/frames/frames/seq_000318.jpg,Person2,0.75646114,0.02728485,0.6574271,0.09200592,0.8953988
../archive/frames/frames/seq_000318.jpg,Person3,0.690767,0.120449066,0.41169828,0.18181717,0.6068613
../archive/frames/frames/seq_000318.jpg,Person4,0.68708473,0.18056804,0.38824987,0.23481971,0.58638966
../archive/frames/frames/seq_000318.jpg,Person5,0.6325419,0.47544816,0.5134937,0.54152614,0.70006794
../archive/frames/frames/seq_000318.jpg,Person6,0.5827877,0.5393805,0.4801149,0.6569391,0.65526205
../archive/frames/frames/seq_000318.jpg,Person7,0.5740086,0.046826042,0.404371,0.106780045,0.62127715
../archive/frames/frames/seq_000318.jpg,Person8,0.5439944,0.7942771,0.8684555,0.8642502,1.0
../archive/frames/frames/seq_000318.jpg,Person9,0.5275977,0.2851309,0.7332887,0.36158702,0.997349
../archive/frames/frames/seq_000318.jpg,Person10,0.47041175,0.81871796,0.23587875,0.864269,0.3861173
../archive/frames/frames/seq_000318.jpg,Person11,0.46948722,0.22223401,0.7318079,0.29478335,0.9980316
../archive/frames/frames/seq_000318.jpg,Person12,0.4638518,0.2992864,0.25830567,0.34654257,0.43541571
../archive/frames/frames/seq_000318.jpg,Person13,0.40255058,0.25928718,0.25658244,0.2991504,0.4323016
../archive/frames/frames/seq_000318.jpg,Person14,0.39759037,0.70517915,0.2344724,0.74309677,0.39311346
../archive/frames/frames/seq_000318.jpg,Person15,0.39586043,0.73148537,0.2888576,0.7759459,0.47917008
../archive/frames/frames/seq_000318.jpg,Person16,0.38796595,0.25905806,0.42099458,0.3162369,0.5806389
../archive/frames/frames/seq_000318.jpg,Person17,0.3871719,0.66763747,0.2257846,0.70934176,0.40034312
../archive/frames/frames/seq_000318.jpg,Person18,0.37570125,0.35811618,0.7700325,0.44107822,0.9907987
../archive/frames/frames/seq_000318.jpg,Person19,0.31270322,0.5198032,0.5093942,0.5889147,0.6780249
../archive/frames/frames/seq_000318.jpg,Person20,0.30496326,0.20530888,0.17596051,0.2507993,0.32498404
../archive/frames/frames/seq_000318.jpg,Person21,0.30157194,0.19150718,0.28920448,0.2371865,0.43617606
../archive/frames/frames/seq_000318.jpg,Person22,0.2846539,0.24933574,0.14483821,0.29004166,0.27172554
../archive/frames/frames/seq_000318.jpg,Person23,0.27999446,0.49295264,0.4946396,0.6182808,0.6689323
../archive/frames/frames/seq_000319.jpg,Person1,0.82853854,0.81614655,0.51776284,0.8900866,0.78178495
../archive/frames/frames/seq_000319.jpg,Person2,0.75799435,0.64158034,0.41281486,0.69256616,0.6318512
../archive/frames/frames/seq_000319.jpg,Person3,0.75464517,0.8900631,0.58926004,0.9478105,0.7922231
../archive/frames/frames/seq_000319.jpg,Person4,0.6598184,0.7350548,0.35576552,0.78645986,0.52662724
../archive/frames/frames/seq_000319.jpg,Person5,0.6358057,0.4761001,0.5138066,0.54187906,0.69936323
../archive/frames/frames/seq_000319.jpg,Person6,0.6214412,0.34222463,0.27722645,0.40554485,0.47868523
../archive/frames/frames/seq_000319.jpg,Person7,0.59861416,0.22675626,0.7360069,0.31027654,0.99555254
../archive/frames/frames/seq_000319.jpg,Person8,0.5961115,0.19272153,0.3025853,0.25833076,0.5188776
../archive/frames/frames/seq_000319.jpg,Person9,0.5793318,0.68593025,0.34181488,0.7426503,0.56972677
../archive/frames/frames/seq_000319.jpg,Person10,0.5677413,0.27035064,0.30998158,0.3222837,0.51429725
../archive/frames/frames/seq_000319.jpg,Person11,0.5300121,0.08127783,0.35501617,0.13167259,0.5775334
../archive/frames/frames/seq_000319.jpg,Person12,0.46685055,0.76865035,0.1856978,0.8046573,0.31566733
../archive/frames/frames/seq_000319.jpg,Person13,0.4605982,0.42055607,0.2801422,0.46420276,0.437935
../archive/frames/frames/seq_000319.jpg,Person14,0.44262472,0.22776034,0.19622229,0.27128556,0.33834505
../archive/frames/frames/seq_000319.jpg,Person15,0.43249834,0.5732178,0.52203035,0.63713485,0.6559346
../archive/frames/frames/seq_000319.jpg,Person16,0.40871745,0.36740234,0.73857474,0.4592872,0.9674674
../archive/frames/frames/seq_000319.jpg,Person17,0.37865454,0.26887807,0.1927288,0.31247267,0.3203231
../archive/frames/frames/seq_000319.jpg,Person18,0.37372375,0.17700028,0.31527817,0.21704847,0.51167035
../archive/frames/frames/seq_000319.jpg,Person19,0.34433302,0.519103,0.5061307,0.5855507,0.68266726
../archive/frames/frames/seq_000319.jpg,Person20,0.34348908,0.74400467,0.48380762,0.7966611,0.6348709
../archive/frames/frames/seq_000319.jpg,Person21,0.3149791,0.29128215,0.74780047,0.37237737,0.9819731
../archive/frames/frames/seq_000319.jpg,Person22,0.3141117,0.6941594,0.09259874,0.73002315,0.21643697
../archive/frames/frames/seq_000319.jpg,Person23,0.27539873,0.21218371,0.08193092,0.2406758,0.18056548
../archive/frames/frames/seq_000319.jpg,Person24,0.26947322,0.36706954,0.79629344,0.42858052,0.94976014
../archive/frames/frames/seq_000319.jpg,Person25,0.26175803,0.5256123,0.48582226,0.6285899,0.6658076
../archive/frames/frames/seq_000320.jpg,Person1,0.8006091,0.82080734,0.4464358,0.8904768,0.69990754
../archive/frames/frames/seq_000320.jpg,Person2,0.74201804,0.75944966,0.42522746,0.81105834,0.62933505
../archive/frames/frames/seq_000320.jpg,Person3,0.69344336,0.66003126,0.32693788,0.7085795,0.51994395
../archive/frames/frames/seq_000320.jpg,Person4,0.66391635,0.2581386,0.33975452,0.3101043,0.54511726
../archive/frames/frames/seq_000320.jpg,Person5,0.6327349,0.4765595,0.51403964,0.5401622,0.70080733
../archive/frames/frames/seq_000320.jpg,Person6,0.6207409,0.18875012,0.3195461,0.23972821,0.53806984
../archive/frames/frames/seq_000320.jpg,Person7,0.6063968,0.22566509,0.7415867,0.29827094,0.99515665
../archive/frames/frames/seq_000320.jpg,Person8,0.5551447,0.8987583,0.51110864,0.9447856,0.6909187
../archive/frames/frames/seq_000320.jpg,Person9,0.5052752,0.6983073,0.4041307,0.75788486,0.645168
../archive/frames/frames/seq_000320.jpg,Person10,0.4642486,0.7655322,0.16832195,0.80414945,0.2950274
../archive/frames/frames/seq_000320.jpg,Person11,0.45560527,0.29383188,0.7485672,0.3629722,0.99547553
../archive/frames/frames/seq_000320.jpg,Person12,0.44674745,0.22606683,0.22331548,0.2611159,0.36305735
../archive/frames/frames/seq_000320.jpg,Person13,0.42095172,0.36138323,0.77484435,0.4300734,0.9654393
../archive/frames/frames/seq_000320.jpg,Person14,0.4127032,0.64652115,0.111380935,0.6773792,0.22804181
../archive/frames/frames/seq_000320.jpg,Person15,0.39239618,0.3497891,0.24708623,0.40308848,0.42529893
../archive/frames/frames/seq_000320.jpg,Person16,0.38055345,0.50968534,0.506052,0.58105105,0.69630045
../archive/frames/frames/seq_000320.jpg,Person17,0.3701129,0.0648628,0.40275365,0.12129733,0.62815076
../archive/frames/frames/seq_000320.jpg,Person18,0.3495155,0.26624396,0.21597141,0.30931422,0.35937724
../archive/frames/frames/seq_000320.jpg,Person19,0.32852712,0.59843105,0.12577973,0.63086253,0.25729924
../archive/frames/frames/seq_000320.jpg,Person20,0.3204736,0.12848456,0.34752882,0.17440198,0.54724133
../archive/frames/frames/seq_000320.jpg,Person21,0.29264298,0.042644396,0.41603458,0.09804222,0.6442461
../archive/frames/frames/seq_000320.jpg,Person22,0.29171342,0.57031065,0.5210637,0.63325256,0.6516417
../archive/frames/frames/seq_000320.jpg,Person23,0.28058913,0.52901006,0.4737742,0.63067615,0.66123486
../archive/frames/frames/seq_000320.jpg,Person24,0.27921188,0.38101578,0.73338795,0.44932532,0.94709206
../archive/frames/frames/seq_000320.jpg,Person25,0.27473506,0.71812785,0.5419107,0.7790301,0.71875954
../archive/frames/frames/seq_000321.jpg,Person1,0.7757183,0.6658497,0.88087404,0.76825285,0.9964115
../archive/frames/frames/seq_000321.jpg,Person2,0.69358665,0.47556922,0.51186985,0.54329,0.69888914
../archive/frames/frames/seq_000321.jpg,Person3,0.6213973,0.19402698,0.67580956,0.25840867,0.95324135
../archive/frames/frames/seq_000321.jpg,Person4,0.58791065,0.04518214,0.4720095,0.09967232,0.6912278
../archive/frames/frames/seq_000321.jpg,Person5,0.5576398,0.09193625,0.4682113,0.15403177,0.70366955
../archive/frames/frames/seq_000321.jpg,Person6,0.55573714,0.815308,0.23085126,0.8589692,0.41076195
../archive/frames/frames/seq_000321.jpg,Person7,0.5550858,0.54377395,0.47511408,0.6377949,0.65700126
../archive/frames/frames/seq_000321.jpg,Person8,0.5063608,0.6839421,0.2243716,0.73211336,0.41005188
../archive/frames/frames/seq_000321.jpg,Person9,0.4959809,0.5755583,0.24772704,0.62070394,0.44878742
../archive/frames/frames/seq_000321.jpg,Person10,0.49463382,0.268742,0.36327705,0.32703635,0.55202883
../archive/frames/frames/seq_000321.jpg,Person11,0.47901437,0.31151658,0.7663003,0.36940444,0.9982614
../archive/frames/frames/seq_000321.jpg,Person12,0.4758873,0.40372267,0.7387797,0.47499123,0.99463737
../archive/frames/frames/seq_000321.jpg,Person13,0.44855145,0.6507619,0.2871579,0.69711107,0.4495514
../archive/frames/frames/seq_000321.jpg,Person14,0.42619285,0.25294265,0.2819446,0.3013532,0.43502092
../archive/frames/frames/seq_000321.jpg,Person15,0.41835672,0.7229861,0.27056068,0.75505054,0.40076
../archive/frames/frames/seq_000321.jpg,Person16,0.40942013,0.35723513,0.41889805,0.41561484,0.55084574
../archive/frames/frames/seq_000321.jpg,Person17,0.38282764,0.76270217,0.20193367,0.80421,0.38652584
../archive/frames/frames/seq_000321.jpg,Person18,0.3757408,0.6142578,0.26958963,0.6543509,0.44946715
../archive/frames/frames/seq_000321.jpg,Person19,0.3638041,0.22569852,0.2572878,0.26022685,0.41206247
../archive/frames/frames/seq_000321.jpg,Person20,0.35750416,0.5215843,0.49262172,0.5917734,0.6786802
../archive/frames/frames/seq_000321.jpg,Person21,0.33232972,0.6629644,0.14789651,0.69878477,0.27671754
../archive/frames/frames/seq_000321.jpg,Person22,0.29375416,0.35656488,0.7905295,0.43464202,0.9944157
../archive/frames/frames/seq_000321.jpg,Person23,0.2716048,0.21701169,0.06503354,0.24423888,0.16949004
../archive/frames/frames/seq_000321.jpg,Person24,0.25255424,0.18098728,0.23599677,0.22277768,0.40518337
../archive/frames/frames/seq_000322.jpg,Person1,0.8562334,0.684016,0.6012739,0.7812071,0.9029497
../archive/frames/frames/seq_000322.jpg,Person2,0.7248913,0.122554585,0.42432165,0.1806357,0.6311765
../archive/frames/frames/seq_000322.jpg,Person3,0.693081,0.4740682,0.5136812,0.54196346,0.6978878
../archive/frames/frames/seq_000322.jpg,Person4,0.67795223,0.7691946,0.58597934,0.84015334,0.8735919
../archive/frames/frames/seq_000322.jpg,Person5,0.62035257,0.17285755,0.43386376,0.22959995,0.6335449
../archive/frames/frames/seq_000322.jpg,Person6,0.58658814,0.8591042,0.50937366,0.9238365,0.7386817
../archive/frames/frames/seq_000322.jpg,Person7,0.56593895,0.20608924,0.6887905,0.25736314,0.95796204
../archive/frames/frames/seq_000322.jpg,Person8,0.5535499,0.90600437,0.48347723,0.9594665,0.7190455
../archive/frames/frames/seq_000322.jpg,Person9,0.5344856,0.405838,0.7353225,0.47991621,0.9957983
../archive/frames/frames/seq_000322.jpg,Person10,0.49766934,0.26733184,0.32574788,0.3142404,0.5125456
../archive/frames/frames/seq_000322.jpg,Person11,0.49252042,0.31371284,0.3391804,0.36390454,0.55215096
../archive/frames/frames/seq_000322.jpg,Person12,0.47308388,0.19106962,0.28316936,0.23374467,0.4342627
../archive/frames/frames/seq_000322.jpg,Person13,0.46952307,0.7513354,0.19799328,0.78704417,0.34555113
../archive/frames/frames/seq_000322.jpg,Person14,0.44788575,0.3136024,0.77417743,0.36932933,1.0
../archive/frames/frames/seq_000322.jpg,Person15,0.4442822,0.22140923,0.44335055,0.2785046,0.64011395
../archive/frames/frames/seq_000322.jpg,Person16,0.42017272,0.57095814,0.5208673,0.6359738,0.6533286
../archive/frames/frames/seq_000322.jpg,Person17,0.41519147,0.32383847,0.16754904,0.3559841,0.30911988
../archive/frames/frames/seq_000322.jpg,Person18,0.3952911,0.22458616,0.2853616,0.27102774,0.4452519
../archive/frames/frames/seq_000322.jpg,Person19,0.39146468,0.7263298,0.2576071,0.75212777,0.34935507
../archive/frames/frames/seq_000322.jpg,Person20,0.37240505,0.52139074,0.5065496,0.5844405,0.6802144
../archive/frames/frames/seq_000322.jpg,Person21,0.366809,0.3568314,0.7949478,0.43288645,0.99438703
../archive/frames/frames/seq_000322.jpg,Person22,0.3171964,0.7279248,0.54043686,0.791446,0.66670084
../archive/frames/frames/seq_000322.jpg,Person23,0.31050545,0.532736,0.47930297,0.631025,0.65948266
../archive/frames/frames/seq_000322.jpg,Person24,0.30030113,0.23985118,0.49725777,0.30144352,0.63136184
../archive/frames/frames/seq_000322.jpg,Person25,0.27035153,0.24099961,0.12004614,0.2754266,0.24196093
../archive/frames/frames/seq_000322.jpg,Person26,0.25414914,0.27860877,0.19404694,0.31197837,0.32068515
../archive/frames/frames/seq_000322.jpg,Person27,0.25011,0.7884523,0.54227173,0.84211427,0.6765186
../archive/frames/frames/seq_000323.jpg,Person1,0.76058304,0.19524004,0.34691557,0.25476113,0.5481057
../archive/frames/frames/seq_000323.jpg,Person2,0.74775785,0.6302527,0.28165746,0.68305147,0.4659272
../archive/frames/frames/seq_000323.jpg,Person3,0.66772324,0.28209662,0.41678894,0.34173894,0.550346
../archive/frames/frames/seq_000323.jpg,Person4,0.6668491,0.4718817,0.5134675,0.5407825,0.684014
../archive/frames/frames/seq_000323.jpg,Person5,0.6443765,0.14821194,0.3589716,0.19735603,0.54775584
../archive/frames/frames/seq_000323.jpg,Person6,0.6429873,0.27840534,0.24911237,0.32446662,0.4311316
../archive/frames/frames/seq_000323.jpg,Person7,0.6048663,0.5308683,0.4731184,0.6352377,0.65913475
../archive/frames/frames/seq_000323.jpg,Person8,0.59489,0.30392066,0.15527931,0.33964714,0.28677338
../archive/frames/frames/seq_000323.jpg,Person9,0.58460504,0.59050167,0.32763922,0.6291417,0.47263977
../archive/frames/frames/seq_000323.jpg,Person10,0.56271136,0.7971629,0.24678773,0.838078,0.4068925
../archive/frames/frames/seq_000323.jpg,Person11,0.5413649,0.70056415,0.23125963,0.74732804,0.40292025
../archive/frames/frames/seq_000323.jpg,Person12,0.5333919,0.2522892,0.17177969,0.28962067,0.30137634
../archive/frames/frames/seq_000323.jpg,Person13,0.4930581,0.27835906,0.74959755,0.35971123,0.99568146
../archive/frames/frames/seq_000323.jpg,Person14,0.42003173,0.7399556,0.1714602,0.7947983,0.4031812
../archive/frames/frames/seq_000323.jpg,Person15,0.40688705,0.35627073,0.73855996,0.43872428,0.96936333
../archive/frames/frames/seq_000323.jpg,Person16,0.35436407,0.52019095,0.50606966,0.59102225,0.6746062
../archive/frames/frames/seq_000323.jpg,Person17,0.32231632,0.38290295,0.73051393,0.44677755,0.918074
../archive/frames/frames/seq_000323.jpg,Person18,0.30194762,0.2155185,0.075470716,0.24480498,0.16762602
../archive/frames/frames/seq_000323.jpg,Person19,0.29728487,0.7641802,0.16366982,0.8037969,0.28679603
../archive/frames/frames/seq_000323.jpg,Person20,0.266538,0.18634304,0.08223721,0.21144325,0.16691522
../archive/frames/frames/seq_000323.jpg,Person21,0.25038388,0.36983082,0.49094886,0.4246023,0.5539316
../archive/frames/frames/seq_000324.jpg,Person1,0.83293283,0.68352515,0.3396132,0.75122315,0.5484791
../archive/frames/frames/seq_000324.jpg,Person2,0.8226408,0.21471626,0.3587711,0.27099267,0.5816247
../archive/frames/frames/seq_000324.jpg,Person3,0.6981894,0.31063318,0.20596425,0.35198814,0.35590857
../archive/frames/frames/seq_000324.jpg,Person4,0.6094298,0.6284933,0.40154678,0.6721852,0.5538871
../archive/frames/frames/seq_000324.jpg,Person5,0.58793306,0.47231767,0.5135346,0.5366937,0.684639
../archive/frames/frames/seq_000324.jpg,Person6,0.58348936,0.55197424,0.51700497,0.6492476,0.65735924
../archive/frames/frames/seq_000324.jpg,Person7,0.5777355,0.28520426,0.73791546,0.36269793,0.99646515
../archive/frames/frames/seq_000324.jpg,Person8,0.56796783,0.036270563,0.46436292,0.1144643,0.6779337
../archive/frames/frames/seq_000324.jpg,Person9,0.56208104,0.7690011,0.19221,0.81113756,0.33623528
../archive/frames/frames/seq_000324.jpg,Person10,0.5167231,0.7075812,0.1699246,0.74548954,0.32832268
../archive/frames/frames/seq_000324.jpg,Person11,0.5122689,0.64849967,0.16214716,0.6841001,0.29320627
../archive/frames/frames/seq_000324.jpg,Person12,0.48637766,0.3514901,0.78300667,0.4144999,0.9583435
../archive/frames/frames/seq_000324.jpg,Person13,0.4487688,0.22193715,0.13710889,0.26475567,0.3289195
../archive/frames/frames/seq_000324.jpg,Person14,0.39989185,0.0,0.47771436,0.042192325,0.69296646
../archive/frames/frames/seq_000324.jpg,Person15,0.3989902,0.75798637,0.18531916,0.79548305,0.3357743
../archive/frames/frames/seq_000324.jpg,Person16,0.38244125,0.45551842,0.6020353,0.5257416,0.8621694
../archive/frames/frames/seq_000324.jpg,Person17,0.31132814,0.40721536,0.7511582,0.45769787,0.95081085
../archive/frames/frames/seq_000324.jpg,Person18,0.30122393,0.08393633,0.2041738,0.1285034,0.37358212
../archive/frames/frames/seq_000324.jpg,Person19,0.28137252,0.5216932,0.5112318,0.5954976,0.67415875
../archive/frames/frames/seq_000324.jpg,Person20,0.2519091,0.26261002,0.07438349,0.29279155,0.1585073
../archive/frames/frames/seq_000325.jpg,Person1,0.78782946,0.114059806,0.5111392,0.1871027,0.7792944
../archive/frames/frames/seq_000325.jpg,Person2,0.7852956,0.726025,0.41217765,0.83477557,0.6593523
../archive/frames/frames/seq_000325.jpg,Person3,0.7827499,0.28468117,0.27386674,0.32997867,0.44983444
../archive/frames/frames/seq_000325.jpg,Person4,0.71955115,0.2940792,0.7414486,0.37118337,0.9977602
../archive/frames/frames/seq_000325.jpg,Person5,0.61709166,0.4706322,0.51336515,0.5374932,0.68956804
../archive/frames/frames/seq_000325.jpg,Person6,0.5907587,0.24834415,0.2564148,0.28990892,0.41519642
../archive/frames/frames/seq_000325.jpg,Person7,0.5648004,0.5783174,0.5257333,0.64793813,0.65132153
../archive/frames/frames/seq_000325.jpg,Person8,0.53741574,0.36170846,0.7824297,0.4279257,0.9529087
../archive/frames/frames/seq_000325.jpg,Person9,0.46553752,0.70611745,0.49151152,0.75013214,0.64620876
../archive/frames/frames/seq_000325.jpg,Person10,0.43193322,0.71504325,0.11265151,0.7469863,0.23503184
../archive/frames/frames/seq_000325.jpg,Person11,0.42894992,0.20098406,0.0937629,0.22836748,0.2095391
../archive/frames/frames/seq_000325.jpg,Person12,0.40549856,0.5250053,0.5075173,0.5941654,0.67568886
../archive/frames/frames/seq_000325.jpg,Person13,0.3660438,0.4032899,0.7440629,0.47185206,0.99529934
../archive/frames/frames/seq_000325.jpg,Person14,0.35550082,0.5438056,0.51591533,0.638631,0.6639012
../archive/frames/frames/seq_000325.jpg,Person15,0.34895805,0.45562994,0.55557144,0.52751935,0.8582443
